Nom;Sexe;AgeInit;PVInit;ModeFin;Duree;PVFin;Carcasse;Unite;Equation;a;b;PDMoy;Bgompertz;Entretien;PVmr2
1-F472;0;73;25.75511589;1;101;125.3;0.79;3;3;4.134606805;0.021137791;141.3773898;0.008999598;1;70
1-F473;0;73;29.06898231;1;101;125.3;0.79;3;3;4.36187663;0.018644314;137.6617684;0.007645237;1;70
1-F474;0;73;30.04322858;1;101;125.3;0.79;3;3;4.913013727;0.023375741;132.8795865;0.019801188;1;70
1-F475;0;73;27.65201302;1;101;125.3;0.79;3;3;3.546033915;0.020147995;137.005905;0.037676616;1;70
1-F476;0;73;32.8641322;1;101;125.3;0.79;3;3;5.57180145;0.022846697;154.6480811;0.021250154;1;70
1-F477;0;73;32.04876683;1;101;125.3;0.79;3;3;4.811022661;0.022049623;137.9150283;0.014629267;1;70
1-F478;0;73;36.55851788;1;101;125.3;0.79;3;3;4.92487108;0.020654708;161.7475769;0.016684207;1;70
1-F479;0;73;31.04810116;1;101;125.3;0.79;3;3;2.519675866;0.019086108;134.5771171;0.015381427;1;70
1-F480;0;73;29.74044816;1;101;125.3;0.79;3;3;3.815488682;0.024815704;118.0895416;0.010381257;1;70
1-F481;0;73;29.57398912;1;101;125.3;0.79;3;3;5.029512667;0.022758005;146.5866689;0.016283805;1;70
1-F482;0;73;30.63440747;1;101;125.3;0.79;3;3;5.054002551;0.026635241;159.7778016;0.009522168;1;70
1-F483;0;73;28.11744466;1;101;125.3;0.79;3;3;3.852082165;0.018516775;159.5819505;0.025592374;1;70
1-F484;0;73;32.88208656;1;101;125.3;0.79;3;3;4.069488959;0.020047512;156.6417782;0.011156678;1;70
1-F485;0;73;28.37034709;1;101;125.3;0.79;3;3;4.758369492;0.024584155;149.0093479;0.02278301;1;70
1-F486;0;73;29.13768299;1;101;125.3;0.79;3;3;3.670260766;0.019853983;127.9233176;0.02676277;1;70
1-F487;0;73;26.8021416;1;101;125.3;0.79;3;3;3.298217183;0.021569058;151.1906284;0.006491024;1;70
1-F488;0;73;33.03434943;1;101;125.3;0.79;3;3;2.657384237;0.016548563;159.6712645;0.032219671;1;70
1-F489;0;73;33.15722684;1;101;125.3;0.79;3;3;5.975118336;0.026195422;158.7247768;0.008115739;1;70
1-F490;0;73;32.92977446;1;101;125.3;0.79;3;3;3.451026275;0.020605474;147.0411503;0.012928331;1;70
1-F491;0;73;26.9919497;1;101;125.3;0.79;3;3;3.742804987;0.021173492;90.39062907;0.021382263;1;70
1-F492;0;73;27.41776084;1;101;125.3;0.79;3;3;3.301034603;0.02527359;152.9334976;0.009023349;1;70
1-F493;0;73;35.09899096;1;101;125.3;0.79;3;3;3.539447846;0.015659051;144.8887122;0.008615633;1;70
1-F494;0;73;31.60193496;1;101;125.3;0.79;3;3;4.561915402;0.030717928;148.7046561;0.009632581;1;70
1-F495;0;73;30.62200946;1;101;125.3;0.79;3;3;3.643256125;0.022073449;144.5158973;0.021586418;1;70
1-F496;0;73;27.35264394;1;101;125.3;0.79;3;3;8.175449891;0.033028239;141.5022238;0.010971889;1;70
1-F497;0;73;24.66960325;1;101;125.3;0.79;3;3;5.031439756;0.025253045;114.792851;0.024150992;1;70
1-F498;0;73;25.31325631;1;101;125.3;0.79;3;3;6.138241093;0.026138326;149.5444469;0.017465299;1;70
1-F499;0;73;28.90772718;1;101;125.3;0.79;3;3;4.666641156;0.029027669;127.3540422;0.011156272;1;70
1-F500;0;73;31.30388172;1;101;125.3;0.79;3;3;4.950961527;0.0198684;141.5920113;0.024539787;1;70
1-F501;0;73;26.33067379;1;101;125.3;0.79;3;3;4.824656743;0.024671514;149.2977122;0.016924273;1;70
1-F502;0;73;29.13999958;1;101;125.3;0.79;3;3;4.487511106;0.017124753;153.5443121;0.022493961;1;70
1-F503;0;73;29.28744552;1;101;125.3;0.79;3;3;3.962001429;0.022038887;147.2421994;0.02149864;1;70
1-F504;0;73;27.82391808;1;101;125.3;0.79;3;3;4.676868115;0.024315338;155.911768;0.018102581;1;70
1-F505;0;73;24.83651318;1;101;125.3;0.79;3;3;4.971012358;0.024042403;117.1486332;0.013504359;1;70
1-F506;0;73;26.50728229;1;101;125.3;0.79;3;3;4.625093418;0.017570057;133.0596867;0.015267722;1;70
1-F507;0;73;26.03496777;1;101;125.3;0.79;3;3;2.571710793;0.011578686;139.4239524;0.02755566;1;70
1-F508;0;73;24.78455844;1;101;125.3;0.79;3;3;7.214256205;0.03224383;119.2687767;0.005721818;1;70
1-F509;0;73;33.47059421;1;101;125.3;0.79;3;3;4.640730061;0.021107525;161.2551017;0.00781911;1;70
1-F510;0;73;29.96566536;1;101;125.3;0.79;3;3;4.696349017;0.023037762;132.3551587;0.009044784;1;70
1-F511;0;73;25.75155619;1;101;125.3;0.79;3;3;4.106714902;0.021085744;122.8487984;0.034008938;1;70
1-F512;0;73;25.81843758;1;101;125.3;0.79;3;3;5.609961043;0.02875498;136.1231203;0.018449855;1;70
1-F513;0;73;29.80314255;1;101;125.3;0.79;3;3;4.706136086;0.019828685;154.8772901;0.018241795;1;70
1-F514;0;73;32.80734228;1;101;125.3;0.79;3;3;3.000431336;0.021609657;129.2477425;0.039328447;1;70
1-F515;0;73;26.09948016;1;101;125.3;0.79;3;3;4.160390567;0.020517576;141.5703445;0.020645431;1;70
1-F516;0;73;23.33488035;1;101;125.3;0.79;3;3;5.281590695;0.02796363;149.4536642;0.012016339;1;70
1-F517;0;73;29.82533201;1;101;125.3;0.79;3;3;2.727730142;0.018663179;151.3783523;0.014750023;1;70
1-F518;0;73;26.77852281;1;101;125.3;0.79;3;3;5.15404925;0.029237791;124.3552199;0.000891856;1;70
1-F519;0;73;31.27196956;1;101;125.3;0.79;3;3;4.591819362;0.016796656;123.3114762;0.019245826;1;70
1-F520;0;73;28.4464085;1;101;125.3;0.79;3;3;4.000969458;0.016621932;140.0432451;0.004045569;1;70
1-F521;0;73;27.91929463;1;101;125.3;0.79;3;3;6.551143777;0.024065738;145.4934263;0.011105998;1;70
1-F522;0;73;30.89991614;1;101;125.3;0.79;3;3;4.424972497;0.018152903;155.5466464;0.014727803;1;70
1-F523;0;73;32.64675057;1;101;125.3;0.79;3;3;5.110624936;0.017507236;155.0222312;0.01487882;1;70
1-F524;0;73;32.7356028;1;101;125.3;0.79;3;3;5.825117706;0.028093662;141.279834;0.011327726;1;70
1-F525;0;73;26.25795541;1;101;125.3;0.79;3;3;4.271040361;0.029916668;120.9646361;0.005664127;1;70
1-F526;0;73;32.83137555;1;101;125.3;0.79;3;3;4.392637423;0.021317694;104.4001188;0.016309964;1;70
1-F527;0;73;32.45531464;1;101;125.3;0.79;3;3;5.533220607;0.009943406;149.1036835;0.014551163;1;70
1-F528;0;73;32.55348934;1;101;125.3;0.79;3;3;4.305933633;0.021366312;167.4428521;0.015305107;1;70
1-F529;0;73;35.54764189;1;101;125.3;0.79;3;3;3.518929565;0.015813428;174.6250066;0.015849446;1;70
1-F530;0;73;27.77634324;1;101;125.3;0.79;3;3;4.615526966;0.028228084;135.347412;0.019885022;1;70
1-F531;0;73;26.9214338;1;101;125.3;0.79;3;3;4.472300152;0.023699103;139.8864991;0.023557446;1;70
1-F532;0;73;30.23062622;1;101;125.3;0.79;3;3;3.867922286;0.018093731;139.1224185;0.020330746;1;70
1-F533;0;73;26.55924724;1;101;125.3;0.79;3;3;4.64007257;0.024359413;126.0921042;0.015921558;1;70
1-F534;0;73;32.37409043;1;101;125.3;0.79;3;3;4.900890042;0.014101976;137.7255739;0.020868982;1;70
1-F535;0;73;30.65533251;1;101;125.3;0.79;3;3;4.552839113;0.024787513;99.06516687;0.029072532;1;70
1-F536;0;73;27.26653348;1;101;125.3;0.79;3;3;3.766410737;0.01428002;163.2551786;0.010625878;1;70
1-F537;0;73;28.18865045;1;101;125.3;0.79;3;3;4.663547694;0.025190539;132.7360374;0.005103718;1;70
1-F538;0;73;28.73227403;1;101;125.3;0.79;3;3;4.588652052;0.028979546;166.2325586;0.006956141;1;70
1-F539;0;73;29.17982162;1;101;125.3;0.79;3;3;4.84046364;0.024889378;166.2365498;0.009449542;1;70
1-F540;0;73;33.06625383;1;101;125.3;0.79;3;3;5.564013431;0.030235695;135.8999548;0.020602687;1;70
1-F541;0;73;26.74101023;1;101;125.3;0.79;3;3;4.779459141;0.023415967;160.00742;0.01985284;1;70
1-F542;0;73;31.13741716;1;101;125.3;0.79;3;3;4.910858404;0.025908838;150.9913965;0.02499353;1;70
1-F543;0;73;30.01107741;1;101;125.3;0.79;3;3;3.643406744;0.023861576;134.1301123;0.015999813;1;70
1-F544;0;73;28.87226836;1;101;125.3;0.79;3;3;5.080797143;0.016504856;163.3075034;0.033058181;1;70
1-F545;0;73;26.36909644;1;101;125.3;0.79;3;3;4.335253882;0.031092947;147.4487398;0.01979837;1;70
1-F546;0;73;33.76748085;1;101;125.3;0.79;3;3;4.479923512;0.021616329;143.6812982;0.016939524;1;70
1-F547;0;73;29.64926855;1;101;125.3;0.79;3;3;3.616998163;0.017827893;127.2928684;0.02016001;1;70
1-F548;0;73;31.17072208;1;101;125.3;0.79;3;3;4.617188234;0.025131864;121.5896507;0.011107683;1;70
1-F549;0;73;27.01151397;1;101;125.3;0.79;3;3;4.449181214;0.018594711;104.6266476;0.016824108;1;70
1-F550;0;73;29.6381749;1;101;125.3;0.79;3;3;4.522273301;0.023042694;121.683945;0.019031722;1;70
1-F551;0;73;25.47870905;1;101;125.3;0.79;3;3;3.527118047;0.0239625;96.85911064;0.030653693;1;70
1-F552;0;73;35.39569773;1;101;125.3;0.79;3;3;4.647946081;0.021429003;152.4576803;0.008794307;1;70
1-F553;0;73;27.9118523;1;101;125.3;0.79;3;3;4.614739189;0.023154832;145.3078513;0.022552605;1;70
1-F554;0;73;32.69510302;1;101;125.3;0.79;3;3;4.622113627;0.021663665;102.4606697;0.016560667;1;70
1-F555;0;73;25.14653336;1;101;125.3;0.79;3;3;5.329101991;0.02401249;162.7871527;0.024086201;1;70
1-F556;0;73;24.77240703;1;101;125.3;0.79;3;3;3.875897635;0.020547726;162.028478;0.017007331;1;70
1-F557;0;73;31.95062588;1;101;125.3;0.79;3;3;3.681304823;0.024727962;141.3648382;0.035704543;1;70
1-F558;0;73;25.66921939;1;101;125.3;0.79;3;3;3.720837849;0.029219929;149.0253626;0.017999621;1;70
1-F559;0;73;31.69370857;1;101;125.3;0.79;3;3;5.516470658;0.026802843;139.6492369;0.010163906;1;70
1-F560;0;73;28.96797287;1;101;125.3;0.79;3;3;4.17543599;0.029094458;136.8545404;0.009373275;1;70
1-F561;0;73;29.95810001;1;101;125.3;0.79;3;3;3.276737147;0.020488455;142.0690771;0.011526864;1;70
1-F562;0;73;31.39407422;1;101;125.3;0.79;3;3;4.621703849;0.029996958;96.55111176;0.039793373;1;70
1-F563;0;73;31.71425984;1;101;125.3;0.79;3;3;3.926678156;0.022732344;178.4974274;0.035814925;1;70
1-F564;0;73;28.67974236;1;101;125.3;0.79;3;3;2.985417786;0.021768317;128.636398;0.026761414;1;70
1-F565;0;73;23.1793776;1;101;125.3;0.79;3;3;5.401223385;0.019890837;161.941629;0.019669088;1;70
1-F566;0;73;27.68399714;1;101;125.3;0.79;3;3;4.279440405;0.020565061;149.7305344;0.010176975;1;70
1-F567;0;73;33.97049777;1;101;125.3;0.79;3;3;3.878689809;0.025355663;123.6924892;0.020667136;1;70
1-F568;0;73;35.79440385;1;101;125.3;0.79;3;3;3.648814133;0.014679158;146.1012795;0.015765851;1;70
1-F569;0;73;27.29571556;1;101;125.3;0.79;3;3;4.224988217;0.022242828;140.8932838;0.00263783;1;70
1-F570;0;73;33.26082027;1;101;125.3;0.79;3;3;2.88071104;0.015743168;161.56925;0.020277871;1;70
1-F571;0;73;30.51350346;1;101;125.3;0.79;3;3;4.605676661;0.021268403;144.6592275;0.01631325;1;70
1-F572;0;73;24.28197709;1;101;125.3;0.79;3;3;4.249008556;0.022795425;134.2245575;0.006927517;1;70
1-F573;0;73;25.75657756;1;101;125.3;0.79;3;3;4.033390525;0.02890729;119.7520399;0.0124614;1;70
1-F574;0;73;25.48232445;1;101;125.3;0.79;3;3;3.801668463;0.008461306;129.8079322;0.024169668;1;70
1-F575;0;73;25.13049258;1;101;125.3;0.79;3;3;4.440652258;0.024161678;124.296717;0.017900309;1;70
1-F576;0;73;33.01912471;1;101;125.3;0.79;3;3;4.003135731;0.013964236;134.9136105;0.011915683;1;70
1-F577;0;73;28.23218476;1;101;125.3;0.79;3;3;4.810106758;0.025792222;163.6244988;0.007886069;1;70
1-F578;0;73;27.29726024;1;101;125.3;0.79;3;3;3.887218455;0.006079889;167.2440814;0.020211783;1;70
1-F579;0;73;29.37708514;1;101;125.3;0.79;3;3;4.810576481;0.016959706;146.4363476;0.01196296;1;70
1-F580;0;73;29.16570023;1;101;125.3;0.79;3;3;4.545636032;0.029471222;141.4277164;0.020735866;1;70
1-F581;0;73;32.4390048;1;101;125.3;0.79;3;3;8.10335063;0.030799373;147.8711834;0.010371637;1;70
1-F582;0;73;30.36012643;1;101;125.3;0.79;3;3;4.386190739;0.026830413;140.5758883;0.018058445;1;70
1-F583;0;73;32.28831178;1;101;125.3;0.79;3;3;4.909092968;0.024439441;129.3694567;0.011547397;1;70
1-F584;0;73;32.8261235;1;101;125.3;0.79;3;3;4.415707501;0.024940967;143.2352578;0.007707374;1;70
1-F585;0;73;23.55965029;1;101;125.3;0.79;3;3;6.101380174;0.026881806;104.9712484;0.026694053;1;70
1-F586;0;73;28.03154659;1;101;125.3;0.79;3;3;3.285620751;0.011674842;103.1999648;0.028334859;1;70
1-F587;0;73;31.26852965;1;101;125.3;0.79;3;3;4.092981322;0.024888429;136.839833;0.020369881;1;70
1-F588;0;73;29.35779042;1;101;125.3;0.79;3;3;4.578384745;0.021693604;159.2557546;0.013527682;1;70
1-F589;0;73;30.94071158;1;101;125.3;0.79;3;3;4.66145073;0.021017134;148.975949;0.014304449;1;70
1-F590;0;73;34.3878207;1;101;125.3;0.79;3;3;4.174550257;0.02808061;147.6004288;0.007416423;1;70
1-F591;0;73;30.19499474;1;101;125.3;0.79;3;3;4.347075065;0.024676017;157.655773;0.022783195;1;70
1-F592;0;73;32.82021633;1;101;125.3;0.79;3;3;3.868214909;0.022753124;158.5402386;0.001843718;1;70
1-F593;0;73;31.34511364;1;101;125.3;0.79;3;3;2.644526349;0.015486239;157.1419452;0.022508696;1;70
1-F594;0;73;33.11867686;1;101;125.3;0.79;3;3;4.795115781;0.022593685;158.106766;0.016196357;1;70
1-F595;0;73;30.31179152;1;101;125.3;0.79;3;3;5.79419777;0.026093565;151.5391813;0.016524322;1;70
1-F596;0;73;29.24265001;1;101;125.3;0.79;3;3;3.493731157;0.016199914;139.2952021;0.007152407;1;70
1-F597;0;73;23.16813434;1;101;125.3;0.79;3;3;5.553331721;0.022556785;138.2420581;0.017771697;1;70
1-F598;0;73;33.52388179;1;101;125.3;0.79;3;3;5.898669958;0.029752596;157.7734782;0.00794967;1;70
1-F599;0;73;29.993768;1;101;125.3;0.79;3;3;4.076062117;0.026493228;142.6899224;0.011019832;1;70
1-F600;0;73;34.17034328;1;101;125.3;0.79;3;3;4.998874406;0.015837112;151.838396;0.006120186;1;70
1-F601;0;73;21.06322515;1;101;125.3;0.79;3;3;4.396355574;0.023243032;119.9849445;0.008281811;1;70
1-F602;0;73;30.43054371;1;101;125.3;0.79;3;3;4.873515781;0.014183899;119.5319063;0.010892126;1;70
1-F603;0;73;33.29498508;1;101;125.3;0.79;3;3;3.266983191;0.019241479;136.8599835;0.020589381;1;70
1-F604;0;73;28.84895883;1;101;125.3;0.79;3;3;3.052152291;0.022664722;136.3155581;0.021963441;1;70
1-F605;0;73;33.64661564;1;101;125.3;0.79;3;3;4.020485485;0.011608585;155.6715909;0.016156142;1;70
1-F606;0;73;27.64772925;1;101;125.3;0.79;3;3;4.189008808;0.023725453;144.2470819;0.003123403;1;70
1-F607;0;73;28.94114305;1;101;125.3;0.79;3;3;4.047611267;0.019510729;172.1547294;0.01506458;1;70
1-F608;0;73;24.87946246;1;101;125.3;0.79;3;3;5.41074532;0.019461824;118.3108728;0.01678042;1;70
1-F609;0;73;25.43507016;1;101;125.3;0.79;3;3;4.399286281;0.017297771;125.9855558;0.024269438;1;70
1-F610;0;73;34.87344195;1;101;125.3;0.79;3;3;4.841152396;0.023224608;160.0612356;0.003637399;1;70
1-F611;0;73;31.29601996;1;101;125.3;0.79;3;3;4.864213519;0.027899263;140.9784522;0.030167853;1;70
1-F612;0;73;28.23186643;1;101;125.3;0.79;3;3;4.648494512;0.01564483;149.262237;0.00802035;1;70
1-F613;0;73;27.34741124;1;101;125.3;0.79;3;3;4.679155044;0.014878937;148.9666031;0.010516743;1;70
1-F614;0;73;38.24924517;1;101;125.3;0.79;3;3;4.843169522;0.019220288;151.8999167;0.017279951;1;70
1-F615;0;73;29.47237807;1;101;125.3;0.79;3;3;4.183147862;0.022131083;164.3314525;0.011149499;1;70
1-F616;0;73;29.29930733;1;101;125.3;0.79;3;3;3.678684265;0.020133768;143.3270077;0.011546464;1;70
1-F617;0;73;34.98068481;1;101;125.3;0.79;3;3;4.065940147;0.025736679;146.5117944;0.027269471;1;70
1-F618;0;73;29.25412314;1;101;125.3;0.79;3;3;5.457909765;0.024276426;133.2680448;0.018779926;1;70
1-F619;0;73;26.11164996;1;101;125.3;0.79;3;3;4.465047819;0.025396668;144.8806327;0.022025217;1;70
1-F620;0;73;39.73182129;1;101;125.3;0.79;3;3;3.950251011;0.018512407;142.4996927;0.008347293;1;70
1-F621;0;73;26.65060945;1;101;125.3;0.79;3;3;5.238097179;0.023209081;128.7369339;0.010431824;1;70
1-F622;0;73;37.9646511;1;101;125.3;0.79;3;3;2.649029856;0.019962642;156.7995658;0.034473523;1;70
1-F623;0;73;29.807126;1;101;125.3;0.79;3;3;4.377213107;0.011956085;146.4131701;0.037340662;1;70
1-F624;0;73;40.90756107;1;101;125.3;0.79;3;3;4.746691514;0.022882618;160.8466456;0.021415708;1;70
1-F625;0;73;27.25376566;1;101;125.3;0.79;3;3;4.127470798;0.020495808;141.7327583;0.022913311;1;70
1-F626;0;73;26.45009423;1;101;125.3;0.79;3;3;4.917524165;0.027720792;120.814917;0.01383451;1;70
1-F627;0;73;38.10307746;1;101;125.3;0.79;3;3;4.622188824;0.028069297;146.489702;0.015847862;1;70
1-F628;0;73;30.46094708;1;101;125.3;0.79;3;3;4.089038501;0.02305874;139.0704402;0.012935906;1;70
1-F629;0;73;28.90158729;1;101;125.3;0.79;3;3;3.820997916;0.021188787;143.6524285;0.00926124;1;70
1-F630;0;73;22.00256344;1;101;125.3;0.79;3;3;4.077549548;0.027529243;138.3758017;0.012230435;1;70
1-F631;0;73;29.61224145;1;101;125.3;0.79;3;3;3.698353536;0.030196718;147.1587137;0.025528564;1;70
1-F632;0;73;31.80527058;1;101;125.3;0.79;3;3;3.993188489;0.023728806;160.7694505;0.020978489;1;70
1-F633;0;73;32.1600434;1;101;125.3;0.79;3;3;4.334101196;0.014804915;140.499721;0.017500239;1;70
1-F634;0;73;26.98702771;1;101;125.3;0.79;3;3;5.823838111;0.030936764;156.7974924;0.024881453;1;70
1-F635;0;73;32.32864293;1;101;125.3;0.79;3;3;4.640152301;0.012406335;145.6104958;0.027106952;1;70
1-F636;0;73;29.22639644;1;101;125.3;0.79;3;3;4.781408641;0.02443562;125.6073453;0.014624217;1;70
1-F637;0;73;25.68017654;1;101;125.3;0.79;3;3;4.160814954;0.023426881;131.7830987;0.022764277;1;70
1-F638;0;73;31.77363912;1;101;125.3;0.79;3;3;3.767110747;0.025828347;141.9367807;0.021162753;1;70
1-F639;0;73;39.40339918;1;101;125.3;0.79;3;3;3.818681962;0.020568008;134.8136037;0.038279419;1;70
1-F640;0;73;32.01711782;1;101;125.3;0.79;3;3;4.032870116;0.025166217;136.8043228;0.037135984;1;70
1-F641;0;73;33.60008079;1;101;125.3;0.79;3;3;5.488943125;0.029646672;156.5863677;0.00831147;1;70
1-F642;0;73;37.28669851;1;101;125.3;0.79;3;3;3.995061256;0.015574346;157.7854789;0.014808078;1;70
1-F643;0;73;32.58620516;1;101;125.3;0.79;3;3;4.70522414;0.02127931;159.3053733;0.002802698;1;70
1-F644;0;73;30.15015638;1;101;125.3;0.79;3;3;4.482931462;0.022131321;118.0689936;0.0074803;1;70
1-F645;0;73;28.84097352;1;101;125.3;0.79;3;3;4.665263459;0.012039023;143.925323;0.019408476;1;70
1-F646;0;73;28.22594024;1;101;125.3;0.79;3;3;5.067316981;0.026296109;147.2438207;0.006446732;1;70
1-F647;0;73;28.17916213;1;101;125.3;0.79;3;3;4.115650827;0.018107761;157.0536134;0.013244383;1;70
1-F648;0;73;40.43853059;1;101;125.3;0.79;3;3;3.309715889;0.017583194;133.8481974;0.020352557;1;70
1-F649;0;73;30.63134119;1;101;125.3;0.79;3;3;3.741812094;0.024621802;140.7447305;0.013616773;1;70
1-F650;0;73;30.09019286;1;101;125.3;0.79;3;3;3.915598515;0.01863578;135.0188756;0.013891334;1;70
1-F651;0;73;28.93841553;1;101;125.3;0.79;3;3;3.835349594;0.022661108;139.6604532;0.00315481;1;70
1-F652;0;73;27.27592362;1;101;125.3;0.79;3;3;4.103946174;0.023414875;160.1120807;0.02853539;1;70
1-F653;0;73;30.04066392;1;101;125.3;0.79;3;3;4.208851802;0.019488231;143.316097;0.016206377;1;70
1-F654;0;73;33.37516569;1;101;125.3;0.79;3;3;3.991318541;0.019968734;156.4802916;0.028114428;1;70
1-F655;0;73;28.35803732;1;101;125.3;0.79;3;3;5.506693068;0.033194195;141.3475333;0.012891144;1;70
1-F656;0;73;30.56166848;1;101;125.3;0.79;3;3;3.460275481;0.024541843;141.9620517;0.035241854;1;70
1-F657;0;73;25.98125018;1;101;125.3;0.79;3;3;4.959285113;0.029377718;153.2654522;0.014509976;1;70
1-F658;0;73;33.09529635;1;101;125.3;0.79;3;3;3.925851339;0.017703481;130.0353067;0.008138583;1;70
1-F659;0;73;25.93994467;1;101;125.3;0.79;3;3;3.494960486;0.018711437;137.9159422;0.011218025;1;70
1-F660;0;73;33.78765333;1;101;125.3;0.79;3;3;3.746568274;0.020550036;151.8649715;0.024043406;1;70
1-F661;0;73;28.5498415;1;101;125.3;0.79;3;3;5.051840546;0.020741777;138.1596482;0.020196173;1;70
1-F662;0;73;32.7069687;1;101;125.3;0.79;3;3;2.704372978;0.01398062;150.7590139;0.026050506;1;70
1-F663;0;73;24.38464914;1;101;125.3;0.79;3;3;3.368847684;0.017716022;148.6060286;0.010203862;1;70
1-F664;0;73;28.36990349;1;101;125.3;0.79;3;3;5.050994329;0.01914834;137.812426;0.027055749;1;70
1-F665;0;73;26.13062992;1;101;125.3;0.79;3;3;2.745029786;0.012217902;145.5045002;0.016331922;1;70
1-F666;0;73;27.4303851;1;101;125.3;0.79;3;3;7.36646038;0.0169153;135.8974401;0.011972144;1;70
1-F667;0;73;31.88290724;1;101;125.3;0.79;3;3;4.904257991;0.025246054;126.2131043;0.025051047;1;70
1-F668;0;73;32.90159178;1;101;125.3;0.79;3;3;4.534335484;0.02437674;122.4811772;0.012480881;1;70
1-F669;0;73;34.85125289;1;101;125.3;0.79;3;3;3.670640118;0.015971593;135.952703;0.020063085;1;70
1-F670;0;73;29.3639218;1;101;125.3;0.79;3;3;4.037200319;0.022680656;150.0000554;0.014119916;1;70
1-F671;0;73;26.2153868;1;101;125.3;0.79;3;3;4.563485086;0.024479098;104.7252907;0.001533833;1;70
1-F672;0;73;32.40995829;1;101;125.3;0.79;3;3;4.414544775;0.024292604;138.9110008;0.014474543;1;70
1-F673;0;73;36.51479639;1;101;125.3;0.79;3;3;5.920124931;0.016503935;162.0956688;0.012517399;1;70
1-F674;0;73;28.77431258;1;101;125.3;0.79;3;3;4.645491038;0.019869988;133.2734246;0.017581941;1;70
1-F675;0;73;34.74315985;1;101;125.3;0.79;3;3;3.655484249;0.019528378;154.1767006;0.032591323;1;70
1-F676;0;73;26.48006832;1;101;125.3;0.79;3;3;4.202980803;0.022924905;136.6233041;0.022574909;1;70
1-F677;0;73;29.38517193;1;101;125.3;0.79;3;3;5.371045749;0.022429477;134.8436292;0.015013517;1;70
1-F678;0;73;32.18458551;1;101;125.3;0.79;3;3;4.888257917;0.017508588;137.4060852;0.024335039;1;70
1-F679;0;73;28.96668368;1;101;125.3;0.79;3;3;5.058948468;0.019457584;165.7917895;0.028242781;1;70
1-F680;0;73;26.21425634;1;101;125.3;0.79;3;3;4.838004968;0.020887786;122.8399703;0.017368183;1;70
1-F681;0;73;28.58614563;1;101;125.3;0.79;3;3;5.454676701;0.021042002;152.3492693;0.001180353;1;70
1-F682;0;73;31.61373094;1;101;125.3;0.79;3;3;3.445560255;0.016115067;145.6761064;0.024951266;1;70
1-F683;0;73;32.40772262;1;101;125.3;0.79;3;3;4.885605573;0.02705316;144.7867417;0.008314988;1;70
1-F684;0;73;27.24802656;1;101;125.3;0.79;3;3;5.323837855;0.018978837;151.0170075;0.014237432;1;70
1-F685;0;73;28.30219976;1;101;125.3;0.79;3;3;4.094114718;0.024115153;152.1887189;0.010472682;1;70
1-F686;0;73;31.88487965;1;101;125.3;0.79;3;3;3.443520015;0.014114948;158.7719521;0.001490588;1;70
1-F687;0;73;29.40628016;1;101;125.3;0.79;3;3;5.518678767;0.021525474;165.3954778;0.009079083;1;70
1-F688;0;73;27.67655763;1;101;125.3;0.79;3;3;4.785143515;0.01959008;148.1301615;0.024056582;1;70
1-F689;0;73;31.55969151;1;101;125.3;0.79;3;3;5.453949443;0.020777968;167.490724;0.000653332;1;70
1-F690;0;73;34.14607267;1;101;125.3;0.79;3;3;4.04252257;0.017972181;154.0913088;0.012798766;1;70
1-F691;0;73;28.89287925;1;101;125.3;0.79;3;3;4.408557876;0.024840587;148.6142967;0.015013777;1;70
1-F692;0;73;32.29131814;1;101;125.3;0.79;3;3;4.648770529;0.029264376;85.60043835;0.016653487;1;70
1-F693;0;73;31.23238099;1;101;125.3;0.79;3;3;4.670132238;0.017410559;163.4593239;0.007135727;1;70
1-F694;0;73;28.63939147;1;101;125.3;0.79;3;3;3.816676821;0.020047714;127.3603778;0.011902404;1;70
1-F695;0;73;29.9617892;1;101;125.3;0.79;3;3;4.854600045;0.024131822;154.6976727;0.010685134;1;70
1-F696;0;73;26.11687971;1;101;125.3;0.79;3;3;8.552578985;0.028281322;132.6010462;0.008766971;1;70
1-F697;0;73;28.50395191;1;101;125.3;0.79;3;3;4.814912554;0.023089882;146.4869152;0.030212046;1;70
1-F698;0;73;29.03617482;1;101;125.3;0.79;3;3;5.366777158;0.032702785;117.6955792;0.014814747;1;70
1-F699;0;73;31.5684545;1;101;125.3;0.79;3;3;4.671944412;0.01722708;165.3862311;0.014673578;1;70
1-F700;0;73;30.34819123;1;101;125.3;0.79;3;3;4.917135262;0.020840572;168.2386692;0.024552544;1;70
1-F701;0;73;28.33397674;1;101;125.3;0.79;3;3;3.738830295;0.020790843;148.880558;0.007670651;1;70
1-F702;0;73;28.00561971;1;101;125.3;0.79;3;3;4.256870234;0.020315187;173.8262461;0.013383812;1;70
1-F703;0;73;36.95694329;1;101;125.3;0.79;3;3;2.811481695;0.020875903;152.116881;0.00749222;1;70
1-F704;0;73;30.41909686;1;101;125.3;0.79;3;3;4.317732474;0.019757293;135.651776;0.041911467;1;70
1-F705;0;73;26.08162371;1;101;125.3;0.79;3;3;4.640763367;0.03017227;145.244255;0.01363514;1;70
1-F706;0;73;29.05670329;1;101;125.3;0.79;3;3;4.210934988;0.020961231;134.4012532;0.018256794;1;70
1-F707;0;73;34.3965114;1;101;125.3;0.79;3;3;4.738811935;0.025588478;153.2608388;0.018790979;1;70
